rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.8371888888888892,0.14333333333333334,0.23131111111111097,0,0,1.0,,,,,,,,,,,10
0.8371888888888892,0.14333333333333334,0.23131111111111097,1,0,1.0,0.0,,,,,,,,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,2,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,,,,,,,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,3,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,,,,,,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,4,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,0.0,,,,,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,5,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,0.0,0.0,,,,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,6,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,0.0,0.0,0.0,,,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,7,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,0.0,0.0,0.0,0.0,,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,8,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,0.0,0.0,0.0,0.0,0.0,,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,9,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10
0.8806222222222232,0.17666666666666667,0.06598888888888893,10,0,0.3010139375288873,0.24111365646799138,0.4578724060031214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.8352333333333338,0.12333333333333334,0.20312222222222223,0,1,1.0,,,,,,,,,,,10
0.8349555555555555,0.12333333333333334,0.19945555555555552,1,1,0.9885094544167911,0.011490545583208866,,,,,,,,,,10
0.914722222222223,0.17333333333333334,0.05776666666666671,2,1,0.23469045869812555,1.207021949837378e-21,0.7653095413018745,,,,,,,,,10
0.914722222222223,0.17333333333333334,0.05776666666666671,3,1,0.23469045869812555,1.207021949837378e-21,0.7653095413018745,0.0,,,,,,,,10
0.914722222222223,0.17333333333333334,0.05776666666666671,4,1,0.23469045869812555,1.207021949837378e-21,0.7653095413018745,0.0,0.0,,,,,,,10
0.914722222222223,0.17333333333333334,0.05776666666666671,5,1,0.23469045869812555,1.207021949837378e-21,0.7653095413018745,0.0,0.0,0.0,,,,,,10
0.914722222222223,0.17333333333333334,0.05776666666666671,6,1,0.23469045869812555,1.207021949837378e-21,0.7653095413018745,0.0,0.0,0.0,0.0,,,,,10
0.9643000000000012,0.19666666666666666,0.02561111111111109,7,1,0.3957718018673793,2.904474668470326e-17,0.2770908275667618,0.3210025756643302,6.936791652402641e-18,1.8775419412797837e-06,0.00612981575379025,3.1016057971230225e-06,,,,10
0.9643000000000012,0.19666666666666666,0.02561111111111109,8,1,0.3957718018673793,2.904474668470326e-17,0.2770908275667618,0.3210025756643302,6.936791652402641e-18,1.8775419412797837e-06,0.00612981575379025,3.1016057971230225e-06,0.0,,,10
0.9643000000000012,0.19666666666666666,0.02561111111111109,9,1,0.3957718018673793,2.904474668470326e-17,0.2770908275667618,0.3210025756643302,6.936791652402641e-18,1.8775419412797837e-06,0.00612981575379025,3.1016057971230225e-06,0.0,0.0,,10
0.9643000000000012,0.19666666666666666,0.02561111111111109,10,1,0.3957718018673793,2.904474668470326e-17,0.2770908275667618,0.3210025756643302,6.936791652402641e-18,1.8775419412797837e-06,0.00612981575379025,3.1016057971230225e-06,0.0,0.0,0.0,10
