rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.8282888888888895,0.1,0.25018888888888874,0,0,1.0,,,,,,,,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,1,0,0.9364566137623394,0.0635433862376607,,,,,,,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,2,0,0.9364566137623394,0.0635433862376607,0.0,,,,,,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,3,0,0.9364566137623394,0.0635433862376607,0.0,0.0,,,,,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,4,0,0.9364566137623394,0.0635433862376607,0.0,0.0,0.0,,,,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,5,0,0.9364566137623394,0.0635433862376607,0.0,0.0,0.0,0.0,,,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,6,0,0.9364566137623394,0.0635433862376607,0.0,0.0,0.0,0.0,0.0,,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,7,0,0.9364566137623394,0.0635433862376607,0.0,0.0,0.0,0.0,0.0,0.0,,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,8,0,0.9364566137623394,0.0635433862376607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,9,0,0.9364566137623394,0.0635433862376607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10
0.823466666666667,0.10666666666666667,0.22675555555555538,10,0,0.9364566137623394,0.0635433862376607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,0,1,1.0,,,,,,,,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,1,1,1.0,0.0,,,,,,,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,2,1,1.0,0.0,0.0,,,,,,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,3,1,1.0,0.0,0.0,0.0,,,,,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,4,1,1.0,0.0,0.0,0.0,0.0,,,,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,5,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10
0.8295777777777789,0.08333333333333333,0.2897555555555555,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
