rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.8376,0.10666666666666667,0.23566666666666658,0,0,1.0,,,,,,,,,,,10
0.8376,0.10666666666666667,0.23566666666666658,1,0,1.0,0.0,,,,,,,,,,10
0.8376,0.10666666666666667,0.23566666666666658,2,0,1.0,0.0,0.0,,,,,,,,,10
0.8376,0.10666666666666667,0.23566666666666658,3,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,,,,,,,,10
0.8376,0.10666666666666667,0.23566666666666658,4,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,0.0,,,,,,,10
0.8376,0.10666666666666667,0.23566666666666658,5,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,0.0,0.0,,,,,,10
0.8376,0.10666666666666667,0.23566666666666658,6,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,0.0,0.0,0.0,,,,,10
0.8376,0.10666666666666667,0.23566666666666658,7,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,0.0,0.0,0.0,0.0,,,,10
0.8376,0.10666666666666667,0.23566666666666658,8,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,0.0,0.0,0.0,0.0,0.0,,,10
0.8376,0.10666666666666667,0.23566666666666658,9,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,0.0,0.0,0.0,0.0,0.0,0.0,,10
0.8376,0.10666666666666667,0.23566666666666658,10,0,0.9999999999999896,2.5951463200613034e-15,2.01574867908505e-15,6.050715484207103e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,0,1,1.0,,,,,,,,,,,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,1,1,1.0,0.0,,,,,,,,,,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,2,1,1.0,0.0,0.0,,,,,,,,,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,3,1,1.0,0.0,0.0,0.0,,,,,,,,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,4,1,1.0,0.0,0.0,0.0,0.0,,,,,,,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,5,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10
0.8371444444444447,0.10333333333333333,0.2422999999999999,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10
0.9130777777777782,0.11,0.04665555555555554,8,1,0.19818455259408746,0.00017698028003170692,0.0005012939730061615,0.16974932554129693,0.022455961224098896,9.194657369633501e-18,0.008432415969005288,0.3737920155817609,0.22670745483671284,,,10
0.9130777777777782,0.11,0.04665555555555554,9,1,0.19818455259408746,0.00017698028003170692,0.0005012939730061615,0.16974932554129693,0.022455961224098896,9.194657369633501e-18,0.008432415969005288,0.3737920155817609,0.22670745483671284,0.0,,10
0.9130777777777782,0.11,0.04665555555555554,10,1,0.19818455259408746,0.00017698028003170692,0.0005012939730061615,0.16974932554129693,0.022455961224098896,9.194657369633501e-18,0.008432415969005288,0.3737920155817609,0.22670745483671284,0.0,0.0,10
