rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration,reps_arg
0.9686666666666679,0.25333333333333335,0.08415555555555575,0,0,1.0,,,,,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,1,0,1.0,0.0,,,,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,2,0,1.0,0.0,0.0,,,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,3,0,1.0,0.0,0.0,0.0,,,,,,,,1,10
0.9667666666666677,0.25666666666666665,0.059144444444444486,4,0,0.6555442682143624,0.2732106471727329,3.4168214623339857e-18,0.055213695616116366,0.01603138899678834,,,,,,,1,10
0.9667666666666677,0.25666666666666665,0.059144444444444486,5,0,0.6555442682143624,0.2732106471727329,3.4168214623339857e-18,0.055213695616116366,0.01603138899678834,0.0,,,,,,1,10
0.9667666666666677,0.25666666666666665,0.059144444444444486,6,0,0.6555442682143624,0.2732106471727329,3.4168214623339857e-18,0.055213695616116366,0.01603138899678834,0.0,0.0,,,,,1,10
0.9667666666666677,0.25666666666666665,0.059144444444444486,7,0,0.6555442682143624,0.2732106471727329,3.4168214623339857e-18,0.055213695616116366,0.01603138899678834,0.0,0.0,0.0,,,,1,10
0.9667666666666677,0.25666666666666665,0.059144444444444486,8,0,0.6555442682143624,0.2732106471727329,3.4168214623339857e-18,0.055213695616116366,0.01603138899678834,0.0,0.0,0.0,0.0,,,1,10
0.9667666666666677,0.25666666666666665,0.059144444444444486,9,0,0.6555442682143624,0.2732106471727329,3.4168214623339857e-18,0.055213695616116366,0.01603138899678834,0.0,0.0,0.0,0.0,0.0,,1,10
0.9667666666666677,0.25666666666666665,0.059144444444444486,10,0,0.6555442682143624,0.2732106471727329,3.4168214623339857e-18,0.055213695616116366,0.01603138899678834,0.0,0.0,0.0,0.0,0.0,0.0,1,10
0.9671777777777796,0.25,0.11022222222222228,0,1,1.0,,,,,,,,,,,1,10
0.9705111111111125,0.2633333333333333,0.09806666666666683,1,1,0.9078612338426724,0.09213876615732763,,,,,,,,,,1,10
0.9725888888888905,0.27,0.08913333333333344,2,1,0.6633211324483519,0.2799171269055136,0.05676174064613448,,,,,,,,,1,10
0.9716111111111125,0.27,0.08274444444444454,3,1,0.616364946210116,0.2686093458288812,0.08247068639122655,0.03255502156977608,,,,,,,,1,10
0.9716000000000012,0.2733333333333333,0.08542222222222233,4,1,0.6305432413189608,0.30182198616348094,0.06763477251755827,7.095566005492853e-18,1.0414790253363651e-16,,,,,,,1,10
0.9716000000000012,0.2733333333333333,0.08542222222222233,5,1,0.6305432413189608,0.30182198616348094,0.06763477251755827,7.095566005492853e-18,1.0414790253363651e-16,0.0,,,,,,1,10
0.9726444444444456,0.27666666666666667,0.08538888888888901,6,1,0.5879635539234764,0.29428491377748006,0.015194765765379538,0.004388695798271521,1.8759012742084233e-17,3.540354503686075e-19,0.09816807073539251,,,,,1,10
0.9726444444444456,0.27666666666666667,0.08538888888888901,7,1,0.5879635539234764,0.29428491377748006,0.015194765765379538,0.004388695798271521,1.8759012742084233e-17,3.540354503686075e-19,0.09816807073539251,0.0,,,,1,10
0.9726444444444456,0.27666666666666667,0.08538888888888901,8,1,0.5879635539234764,0.29428491377748006,0.015194765765379538,0.004388695798271521,1.8759012742084233e-17,3.540354503686075e-19,0.09816807073539251,0.0,0.0,,,1,10
0.9733111111111128,0.28,0.08777777777777789,9,1,0.6588271753862862,0.26860857255710685,5.449297742273198e-15,4.722830839282389e-17,4.914948086827702e-15,0.04302707458527723,0.00767643433567287,0.02186074313564663,4.915047506083637e-16,2.0633281234902706e-16,,1,10
0.9733111111111128,0.28,0.08777777777777789,10,1,0.6588271753862862,0.26860857255710685,5.449297742273198e-15,4.722830839282389e-17,4.914948086827702e-15,0.04302707458527723,0.00767643433567287,0.02186074313564663,4.915047506083637e-16,2.0633281234902706e-16,0.0,1,10
