rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration,reps_arg
0.9686666666666679,0.25333333333333335,0.08415555555555575,0,0,1.0,,,,,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,1,0,0.34833192954393166,0.6516680704560683,,,,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,2,0,0.34833192954393166,0.6516680704560683,0.0,,,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,3,0,0.34833192954393166,0.6516680704560683,0.0,0.0,,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,4,0,0.5769681753280327,0.0,1.1102230246251565e-16,0.31926672968709446,0.10376509498487274,,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,5,0,0.5769681753280327,0.0,1.1102230246251565e-16,0.31926672968709446,0.10376509498487274,0.0,,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,6,0,0.5769681753280327,0.0,1.1102230246251565e-16,0.31926672968709446,0.10376509498487274,0.0,0.0,,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,7,0,0.5769681753280327,0.0,1.1102230246251565e-16,0.31926672968709446,0.10376509498487274,0.0,0.0,0.0,,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,8,0,0.5769681753280327,0.0,1.1102230246251565e-16,0.31926672968709446,0.10376509498487274,0.0,0.0,0.0,0.0,,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,9,0,0.9999999999999998,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,,1,10
0.9686666666666679,0.25333333333333335,0.08415555555555575,10,0,0.9999999999999998,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1,10
0.9671777777777796,0.25,0.11022222222222228,0,1,1.0,,,,,,,,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,1,1,0.9078579677836446,0.09214203221635542,,,,,,,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,2,1,0.9078579677836446,0.09214203221635542,0.0,,,,,,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,3,1,0.9078579677836446,0.09214203221635542,0.0,0.0,,,,,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,4,1,0.9078579677836446,0.09214203221635542,0.0,0.0,0.0,,,,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,5,1,0.9078579677836446,0.09214203221635542,0.0,0.0,0.0,0.0,,,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,6,1,0.9078579677836446,0.09214203221635542,0.0,0.0,0.0,0.0,0.0,,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,7,1,0.9078579677836446,0.09214203221635542,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,10
0.9671777777777796,0.25,0.11022222222222228,8,1,0.9078579677836446,0.09214203221635542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,10
0.9671777777777796,0.25,0.11022222222222228,9,1,0.9078579677836446,0.09214203221635542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,10
0.9671777777777796,0.25,0.11022222222222228,10,1,0.9078579677836446,0.09214203221635542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
