rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration,reps_arg
0.9627888888888898,0.29,0.07223333333333343,0,0,1.0,,,,,,,,,,,1,10
0.9627888888888898,0.29,0.07223333333333343,1,0,1.0,0.0,,,,,,,,,,1,10
0.9627888888888898,0.29,0.07223333333333343,2,0,1.0,0.0,0.0,,,,,,,,,1,10
0.9627888888888898,0.29,0.07223333333333343,3,0,1.0,0.0,0.0,0.0,,,,,,,,1,10
0.969322222222223,0.3233333333333333,0.06395555555555561,4,0,0.6888099975684846,0.07413742625706071,1.9950359896344388e-17,0.15300822608106796,0.0840443500933867,,,,,,,1,10
0.969322222222223,0.3233333333333333,0.06395555555555561,5,0,0.6888099975684846,0.07413742625706071,1.9950359896344388e-17,0.15300822608106796,0.0840443500933867,0.0,,,,,,1,10
0.9746777777777789,0.3233333333333333,0.05807777777777781,6,0,0.512685232733551,0.004415832717540815,5.714509351924457e-17,0.08189161075234998,1.376215546817855e-06,8.13183917727655e-07,0.40100513439709395,,,,,1,10
0.9746777777777789,0.3233333333333333,0.05807777777777781,7,0,0.512685232733551,0.004415832717540815,5.714509351924457e-17,0.08189161075234998,1.376215546817855e-06,8.13183917727655e-07,0.40100513439709395,0.0,,,,1,10
0.9746777777777789,0.3233333333333333,0.05807777777777781,8,0,0.512685232733551,0.004415832717540815,5.714509351924457e-17,0.08189161075234998,1.376215546817855e-06,8.13183917727655e-07,0.40100513439709395,0.0,0.0,,,1,10
0.9746777777777789,0.3233333333333333,0.05807777777777781,9,0,0.512685232733551,0.004415832717540815,5.714509351924457e-17,0.08189161075234998,1.376215546817855e-06,8.13183917727655e-07,0.40100513439709395,0.0,0.0,0.0,,1,10
0.9746777777777789,0.3233333333333333,0.05807777777777781,10,0,0.512685232733551,0.004415832717540815,5.714509351924457e-17,0.08189161075234998,1.376215546817855e-06,8.13183917727655e-07,0.40100513439709395,0.0,0.0,0.0,0.0,1,10
0.9643666666666684,0.31666666666666665,0.085777777777778,0,1,1.0,,,,,,,,,,,1,10
0.9643666666666684,0.31666666666666665,0.085777777777778,1,1,1.0,0.0,,,,,,,,,,1,10
0.9643666666666684,0.31666666666666665,0.085777777777778,2,1,1.0,0.0,0.0,,,,,,,,,1,10
0.9659000000000014,0.3233333333333333,0.0797333333333335,3,1,0.9133169362894117,0.0,0.08664602442668047,3.703928390748534e-05,,,,,,,,1,10
0.9659000000000014,0.3233333333333333,0.0797333333333335,4,1,0.9133169362894117,0.0,0.08664602442668047,3.703928390748534e-05,0.0,,,,,,,1,10
0.9659000000000014,0.3233333333333333,0.0797333333333335,5,1,0.9133169362894117,0.0,0.08664602442668047,3.703928390748534e-05,0.0,0.0,,,,,,1,10
0.9681777777777789,0.33,0.07278888888888903,6,1,0.8117642801320017,3.469332509534713e-18,1.1130765227744671e-17,0.12111991091738136,0.03452241427062489,0.020901946150802504,0.011691448529189564,,,,,1,10
0.9691555555555567,0.3333333333333333,0.07348888888888906,7,1,0.786473527174637,7.280985841449214e-17,2.6003520862318623e-17,0.12022138866519382,2.0563940922708203e-05,0.013193302378150936,0.04884393884033735,0.031247279000758018,,,,1,10
0.9683666666666678,0.33666666666666667,0.0693666666666668,8,1,0.8254048762170548,4.272308454333495e-17,3.5139472790963925e-18,0.16124254989003775,1.7908563529595274e-05,3.125405448587904e-17,0.01332780014870414,6.8651806736096355e-06,1.5185313712879034e-17,,,1,10
0.9683666666666678,0.33666666666666667,0.0693666666666668,9,1,0.8254048762170548,4.272308454333495e-17,3.5139472790963925e-18,0.16124254989003775,1.7908563529595274e-05,3.125405448587904e-17,0.01332780014870414,6.8651806736096355e-06,1.5185313712879034e-17,0.0,,1,10
0.9683666666666678,0.33666666666666667,0.0693666666666668,10,1,0.8254048762170548,4.272308454333495e-17,3.5139472790963925e-18,0.16124254989003775,1.7908563529595274e-05,3.125405448587904e-17,0.01332780014870414,6.8651806736096355e-06,1.5185313712879034e-17,0.0,0.0,1,10
