rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.5584937499999998,0.01,0.31803750000000003,0,0,1.0,,,,,,,,,,,10
0.47630000000000033,0.0,0.37395000000000017,1,0,0.07698592671956264,0.9230140732804373,,,,,,,,,,10
0.4293312500000003,0.0025,0.3679437499999999,2,0,0.0,0.5659314208449123,0.4340685791550879,,,,,,,,,10
0.44415000000000027,0.0,0.3804,3,0,0.24128186025792042,0.4581139693528671,0.300604170389212,6.62564366437306e-16,,,,,,,,10
0.45154374999999997,0.0,0.40934375000000034,4,0,0.1275868543630418,0.18456269103813358,0.24566596093570897,0.18977425668027037,0.25241023698284537,,,,,,,10
0.4498875000000001,0.0025,0.37776250000000017,5,0,0.1704014590476061,0.17913536643647124,0.15231370740926634,0.17844141362374222,0.1521981981032191,0.167509855379695,,,,,,10
0.5574999999999998,0.0,0.20493750000000002,6,0,0.07159238100483005,1.194376188167039e-16,0.02776150809187577,0.2828723248273491,0.05343616587337215,0.21510719941792028,0.3492304207847141,,,,,10
0.6030687499999999,0.005,0.15967499999999998,7,0,0.1319017639127519,4.850943945864191e-17,6.094748700928189e-17,0.21696801919841113,0.009621834559658121,0.0,0.3703444484050342,0.27116393392414484,,,,10
0.5954875000000006,0.005,0.15967499999999998,8,0,0.02211285066041353,2.9309926169272354e-16,2.6930909658011024e-17,0.20905012983863983,0.15683414152177094,0.011200717460001373,0.3455926173409631,0.24399804198744582,0.011211501190765553,,,10
0.60296875,0.005,0.15931874999999995,9,0,0.04711226586432863,2.0945352208576186e-14,1.5572501347274532e-14,0.21051243869791314,0.12437397631405418,0.00013076797110267468,0.33691025218266873,0.26156871412858046,0.01447849463649423,0.004913090204873458,,10
0.5794187499999996,0.01,0.16211874999999995,10,0,0.0,0.0,0.0,0.22289519980770764,0.2146264541181328,1.3868761574358047e-17,0.32590322256723014,0.17403249491594502,0.0,0.013689007422962545,0.048853621168023414,10
0.5578124999999999,0.01,0.30831875000000025,0,1,1.0,,,,,,,,,,,10
0.3975375000000001,0.0,0.4277812499999997,1,1,0.5915346001825555,0.40846539981744434,,,,,,,,,,10
0.38927500000000004,0.0,0.38664374999999984,2,1,0.1298746454087063,0.3113711563466375,0.5587541982446563,,,,,,,,,10
0.6162562499999996,0.0075,0.32427499999999987,3,1,0.2406677339785023,4.128857475986798e-23,0.4263838058450615,0.3329484601764362,,,,,,,,10
0.42357500000000015,0.0,0.37534999999999974,4,1,0.1956244051522013,0.22329435984737186,0.2130093071302975,0.22647816320818598,0.14159376466194346,,,,,,,10
0.5846625000000001,0.005,0.3154374999999997,5,1,0.0024260075825663,7.498663112732502e-18,0.2919754815957652,0.43491761334612766,0.09717039321835405,0.1735105042571867,,,,,,10
0.5886124999999995,0.015,0.18548750000000006,6,1,0.03984219924974437,1.7042397592010883e-15,0.03867719135458828,0.4347500568073384,0.16401271470859033,0.018402376255431365,0.3043154616243058,,,,,10
0.6181187499999994,0.01,0.2003875,7,1,0.028641437539996702,2.4893129869025537e-16,0.07822459511192023,0.32418367523672387,0.007331612175361635,0.015631272129058776,0.2558595311677001,0.29012787663923845,,,,10
0.6374437499999999,0.0075,0.18271875000000012,8,1,0.011343387780814904,5.745485695810665e-15,4.125348124753619e-07,0.13740469177346443,0.007889562941749173,0.16918869371217893,0.056712625941198525,0.5027942241704542,0.11466640114532811,,,10
0.6182437499999995,0.0075,0.20278125000000002,9,1,0.04427635545848685,7.445643258051817e-21,0.054841778496890925,0.23064194761468712,3.5139241934504386e-07,0.12483745112406745,0.17576595064663572,0.34694703334263133,0.015088234981985044,0.007600896942196386,,10
0.7341812499999989,0.0075,0.10253124999999993,10,1,5.030631265509144e-05,2.580690601848352e-15,0.05582104154007489,0.1687828078045868,5.738760665511121e-05,8.383854853517376e-15,1.0114073721724599e-14,0.32556049822236194,0.00799720202402624,1.1473908639397216e-07,0.44173064175053256,10
