rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.5743812500000002,0.01,0.3016750000000001,0,0,1.0,,,,,,,,,,,10
0.57729375,0.0125,0.29092500000000004,1,0,0.5853562475019113,0.4146437524980887,,,,,,,,,,10
0.57729375,0.0125,0.29092500000000004,2,0,0.5853562475019113,0.4146437524980887,0.0,,,,,,,,,10
0.5670562499999998,0.0125,0.27709374999999997,3,0,0.576077457955192,0.21411024727566527,1.0831606731274212e-07,0.20981218645307542,,,,,,,,10
0.5538375000000002,0.015,0.30351250000000013,4,0,0.1694624519582025,0.04254422904537839,0.5623569329256679,0.2051535585569022,0.020482827513849042,,,,,,,10
0.5882437500000005,0.0175,0.2750312500000002,5,0,0.16385552221073227,0.1149150862643949,0.1010827815550632,2.9173231511644803e-19,0.3064554965408436,0.31369111342896616,,,,,,10
0.5464500000000002,0.0175,0.27778124999999987,6,0,0.09204238804234667,0.3665622013568332,0.02899689471990977,0.16751220415564055,0.12156890655973812,0.1445636448081771,0.07875376035735478,,,,,10
0.6030937500000002,0.0175,0.2707750000000001,7,0,0.13335850615369282,0.011040694028844021,0.04388344307660241,0.0938080679314747,0.5263971810564887,0.0013216003177415944,1.704687561289849e-17,0.1901905074351557,,,,10
0.5847250000000005,0.0175,0.2619999999999999,8,0,0.14729646035548044,0.26762212965316223,0.07798981606529183,2.6965966097051567e-20,0.08145587720496546,0.20966884254107626,0.08545737200997433,0.11542914393613,0.01508035823391947,,,10
0.5847250000000005,0.0175,0.2619999999999999,9,0,0.14729646035548044,0.26762212965316223,0.07798981606529183,2.6965966097051567e-20,0.08145587720496546,0.20966884254107626,0.08545737200997433,0.11542914393613,0.01508035823391947,0.0,,10
0.5847250000000005,0.0175,0.2619999999999999,10,0,0.14729646035548044,0.26762212965316223,0.07798981606529183,2.6965966097051567e-20,0.08145587720496546,0.20966884254107626,0.08545737200997433,0.11542914393613,0.01508035823391947,0.0,0.0,10
0.5737375000000007,0.0125,0.3041749999999999,0,1,1.0,,,,,,,,,,,10
0.5761937500000002,0.015,0.3096687499999999,1,1,0.8635998171449504,0.13640018285504957,,,,,,,,,,10
0.5761937500000002,0.015,0.3096687499999999,2,1,0.8635998171449504,0.13640018285504957,0.0,,,,,,,,,10
0.5761937500000002,0.015,0.3096687499999999,3,1,0.8635998171449504,0.13640018285504957,0.0,0.0,,,,,,,,10
0.5761937500000002,0.015,0.3096687499999999,4,1,0.8635998171449504,0.13640018285504957,0.0,0.0,0.0,,,,,,,10
0.5796187499999994,0.0175,0.29656875,5,1,0.7646491869972355,0.00015540473981634162,1.6307481805860037e-16,1.3732127787039871e-17,0.2351954082629479,5.492014669780535e-17,,,,,,10
0.5796187499999994,0.0175,0.29656875,6,1,0.7646491869972355,0.00015540473981634162,1.6307481805860037e-16,1.3732127787039871e-17,0.2351954082629479,5.492014669780535e-17,0.0,,,,,10
0.5796187499999994,0.0175,0.29656875,7,1,0.7646491869972355,0.00015540473981634162,1.6307481805860037e-16,1.3732127787039871e-17,0.2351954082629479,5.492014669780535e-17,0.0,0.0,,,,10
0.5796187499999994,0.0175,0.29656875,8,1,0.7646491869972355,0.00015540473981634162,1.6307481805860037e-16,1.3732127787039871e-17,0.2351954082629479,5.492014669780535e-17,0.0,0.0,0.0,,,10
0.5796187499999994,0.0175,0.29656875,9,1,0.7646491869972355,0.00015540473981634162,1.6307481805860037e-16,1.3732127787039871e-17,0.2351954082629479,5.492014669780535e-17,0.0,0.0,0.0,0.0,,10
0.5796187499999994,0.0175,0.29656875,10,1,0.7646491869972355,0.00015540473981634162,1.6307481805860037e-16,1.3732127787039871e-17,0.2351954082629479,5.492014669780535e-17,0.0,0.0,0.0,0.0,0.0,10
