rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.5765000000000002,0.0175,0.27555625,0,0,1.0,,,,,,,,,,,10
0.5765000000000002,0.0175,0.27555625,1,0,1.0,0.0,,,,,,,,,,10
0.5765000000000002,0.0175,0.27555625,2,0,1.0,0.0,0.0,,,,,,,,,10
0.7123437500000002,0.0125,0.09454374999999998,3,0,0.0631421076019171,9.358186724617958e-22,1.4744707631429752e-17,0.936857892398083,,,,,,,,10
0.6932687500000003,0.01,0.10929999999999994,4,0,0.13847778940010885,0.08546835673395681,0.06415989151633501,0.34862026647273564,0.3632736958768638,,,,,,,10
0.7279500000000003,0.005,0.10730624999999998,5,0,0.10464132085117192,0.037427662078441254,2.404750503589278e-23,0.41110281945627974,0.29235737887208196,0.1544708187420253,,,,,,10
0.7412875000000004,0.0025,0.08033749999999992,6,0,0.06946001243184367,0.00041526611790000147,1.6238043102309415e-17,0.7076134537059502,0.08251882678677057,0.018638557321461222,0.1213538836360741,,,,,10
0.7255062500000004,0.0075,0.08506874999999997,7,0,0.05921755869180103,6.83038670138272e-05,2.24784547606185e-16,0.7867207483664115,0.011078969943226928,0.06417648280231798,0.07873793632922893,7.358746015538762e-18,,,,10
0.711275,0.005,0.08826874999999994,8,0,1.7737111525649177e-22,1.131882267792144e-16,2.652200002234853e-17,0.6838675132546471,0.023778896419788836,0.2256862259365119,0.03478534512190311,1.5044343122401265e-17,0.03188201926714905,,,10
0.7143624999999999,0.0075,0.11050625000000001,9,0,0.10201599629485515,8.326517879381679e-17,1.9971909404289285e-21,0.37388333687992076,0.22435580484079629,0.29974418068716363,0.0,0.0,1.77803118696577e-17,6.812972641802141e-07,,10
0.7402375000000009,0.01,0.08149375000000003,10,0,0.0049951158714957745,1.5427063832822384e-17,3.9086205028726786e-17,0.6921952430472879,0.08589176979288686,0.060074301118623906,0.15684357016970563,6.236283949326341e-17,2.0070872021148527e-17,1.557473400186601e-20,1.1561025503207479e-16,10
0.5770500000000003,0.0125,0.307875,0,1,1.0,,,,,,,,,,,10
0.3633562499999999,0.0,0.42891250000000025,1,1,0.0006589139274817164,0.9993410860725184,,,,,,,,,,10
0.3413249999999995,0.0,0.43473125000000024,2,1,0.1581217655410841,1.6746623224688775e-15,0.8418782344590255,,,,,,,,,10
0.6995874999999995,0.01,0.11360624999999994,3,1,0.1816509605980442,1.8223090911714585e-17,0.10095982856877454,0.7173892108331813,,,,,,,,10
0.7314062499999997,0.0075,0.10105625000000001,4,1,0.06342647764127232,3.9169509470274023e-05,2.6514611966835273e-17,0.7650197958705334,0.1715145569787241,,,,,,,10
0.7163999999999997,0.01,0.09318750000000005,5,1,0.02448913056918243,2.4591903627277136e-17,0.002264499627840134,0.7029605074753458,0.042591605812982526,0.22769425651464897,,,,,,10
0.6656624999999997,0.01,0.12027499999999998,6,1,0.05189681554388008,0.002269098357220951,1.6080976781267788e-17,0.24169335399769623,0.5433745661094631,0.1607661659917395,8.42037570849342e-18,,,,,10
0.7107187500000001,0.0125,0.09240625000000001,7,1,0.023859811539775965,4.589689489694033e-18,2.3297763197637348e-17,0.696670394291031,0.008577953296286233,0.270592285596093,0.0,0.0002995552768141794,,,,10
0.7207125000000005,0.0125,0.09407500000000002,8,1,0.09515126317074081,1.4314091090813333e-15,8.717884507553678e-17,0.6988870689215683,0.012616427185208333,0.19334524072237483,1.9679629172602146e-16,2.4207329146240543e-14,9.266910570948993e-14,,,10
0.7342624999999992,0.0075,0.10121875000000001,9,1,0.059095059315555414,2.8327611332285567e-21,9.76814183871916e-22,0.7534682249614095,0.1636312789522929,1.0012522621500717e-06,0.02380443551847994,1.2142722446873295e-17,1.2142868969000876e-17,1.431106574095781e-17,,10
0.7410937499999986,0.0075,0.10210625000000005,10,1,0.043841544711365206,6.435288519278053e-17,6.831578465682739e-17,0.6577974111832146,0.17696870297181969,0.004709379849366322,0.05858280999630142,0.02033769276467032,3.214010779676896e-18,0.03776245852326252,1.372914279628477e-16,10
