rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.9313365051903123,0.16176470588235295,0.18089046280276805,0,0,1.0,,,,,,,,,,,10
0.9313365051903123,0.16176470588235295,0.18089046280276805,1,0,0.9999999999999997,2.7755575615628914e-16,,,,,,,,,,10
0.8940311418685124,0.03308823529411765,0.2782763840830448,2,0,0.46120579012808977,0.5387942098719106,0.0,,,,,,,,,10
0.8807715181660898,0.01838235294117647,0.3107428633217992,3,0,0.2880416934089777,0.4395524013655666,0.2681547330715133,0.004251172153942514,,,,,,,,10
0.8505352508650517,0.003676470588235294,0.26659818339100344,4,0,0.10227702620625045,0.265727770091875,5.329652208562991e-18,0.01328433508110032,0.6187108686207743,,,,,,,10
0.4626676038062284,0.003676470588235294,0.26524653979238744,5,0,2.602008657236781e-17,0.09089092756482933,0.0034848151421998505,0.0778101615720647,0.827814095720906,3.946012589352043e-17,,,,,,10
0.8570907223183396,0.007352941176470588,0.26719290657439443,6,0,0.11340725884718661,0.22096336658329502,5.966170313067911e-20,0.027233295733683088,0.6291697299859468,8.665214323105067e-19,0.009226348849888292,,,,,10
0.8802038278546714,0.007352941176470588,0.2659358780276816,7,0,0.19708751528237448,0.1061012719732273,0.08962614728329331,0.007396274690341596,0.46539554233411606,8.388659885853165e-18,0.128471747520264,0.005921500916383177,,,,10
0.9142922794117649,0.014705882352941176,0.2604346885813148,8,0,0.2747989605240981,5.723655734481484e-17,0.02550778600529536,0.014581712190973936,0.6723240770884625,0.0,8.326085055581516e-17,0.012787464191169981,5.7171018170521035e-18,,,10
0.8848264489619384,0.007352941176470588,0.263002811418685,9,0,0.14158847793350401,0.04462444806420759,3.1236217962760235e-17,0.02539659060590542,0.6085141001908756,0.00203984755983978,0.17783653564566732,9.590067325849063e-18,2.5628811336020722e-17,4.262351867318439e-18,,10
0.8441284602076123,0.007352941176470588,0.30391706314878886,10,0,0.09156605384892015,0.11685461562901067,2.9799958444729648e-08,2.495480002692606e-06,0.15081512979404557,0.33735353567085496,0.03097922452389945,0.04208443216945937,0.07678149436128291,0.07678149436128288,0.07678149436128283,10
0.9326881487889279,0.16911764705882354,0.17288873269896182,0,1,1.0,,,,,,,,,,,10
0.9322285899653986,0.16911764705882354,0.17288873269896182,1,1,0.9828238833734351,0.01717611662656471,,,,,,,,,,10
0.9326881487889279,0.16911764705882354,0.17288873269896182,2,1,1.0,2.914335439641036e-16,1.3877787807814457e-17,,,,,,,,,10
0.8725129757785469,0.014705882352941176,0.336613321799308,3,1,0.25000012038075803,0.24999990285061635,0.24999984899606673,0.2500001277725589,,,,,,,,10
0.9322826557093432,0.16911764705882354,0.17291576557093413,4,1,0.9826160127143787,0.017383987285614147,2.745129596998675e-15,3.535456229533142e-16,4.076085172513566e-15,,,,,,,10
0.8844479887543251,0.007352941176470588,0.2904546929065742,5,1,0.25905161290182266,0.12600526878058682,0.14259634499825033,0.07791071261463789,0.31382356736552347,0.08061249333917858,,,,,,10
0.9228752162629764,0.029411764705882353,0.2799253892733562,6,1,0.5278504193461959,1.3478411773184054e-19,0.0,0.0,0.46352589184980914,1.215492279309921e-19,0.008623688803995024,,,,,10
0.8717966046712798,0.007352941176470588,0.299186310553633,7,1,0.18348061847772262,0.2175639539856072,0.1834209172806623,0.02833950202352719,0.2804560839714754,0.005844125314237448,0.04162312209815148,0.05927167684861636,,,,10
0.8551443555363324,0.014705882352941176,0.29748323961937717,8,1,0.1400065959759623,0.1799043956319702,0.17981447121536076,0.022920129899406953,0.1378460334735768,0.03823749109177096,2.0036780660976818e-06,0.08962334011782386,0.21164553891606205,,,10
0.9327692474048448,0.16911764705882354,0.17291576557093413,9,1,1.0,2.7755575615628914e-17,0.0,0.0,1.942890293094024e-16,6.938893903907228e-17,8.326672684688674e-17,0.0,5.551115123125783e-17,6.938893903907228e-18,,10
0.8978427768166087,0.01838235294117647,0.2874405276816608,10,1,0.17443373187861527,0.06608892315065944,0.046413709157489144,8.493387465852451e-06,0.7114372548890675,2.496983417450991e-16,7.546362127525213e-06,0.0016103411745742964,1.8900641062199382e-16,1.8900677047639508e-16,1.0577422979762956e-16,10
