rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.5535562500000002,0.0125,0.28060000000000007,0,0,1.0,,,,,,,,,,,10
0.5535562500000002,0.0125,0.28060000000000007,1,0,1.0,0.0,,,,,,,,,,10
0.55260625,0.015,0.2720250000000001,2,0,0.7998129952045302,0.1689481385630535,0.03123886623241622,,,,,,,,,10
0.5252687499999998,0.005,0.25860000000000005,3,0,0.38437056514349044,0.0674830282197314,0.017219421738108587,0.5309269848986696,,,,,,,,10
0.5427000000000001,0.0075,0.26606249999999987,4,0,0.5111164971549523,3.905575525782539e-06,1.2487991952020938e-16,0.36040203596206094,0.12847756130746057,,,,,,,10
0.54361875,0.0075,0.25584999999999986,5,0,0.48067367701303976,0.11776721223317518,2.3157756977555826e-09,0.3042213176112243,0.09733779097259901,4.500521923987551e-16,,,,,,10
0.5091499999999995,0.0,0.28930624999999976,6,0,0.1179785687955723,0.10715065299803116,4.4644392474964705e-17,0.3881694483034814,4.543873906695544e-18,0.2916007800645837,0.0951005498383314,,,,,10
0.5387874999999998,0.005,0.29538749999999986,7,0,0.16863087117006856,0.06761869025203335,0.12201731033772258,0.1460204044497318,0.15409460554485174,0.2541990474246914,0.061886295806019564,0.02553277501488104,,,,10
0.53703125,0.005,0.3041625,8,0,0.13502055609217795,0.07002310458101225,0.09088295260025671,0.09773429017627186,0.19551103996691746,0.18228093247663835,0.09379125999141583,0.07260090650783335,0.06215495760747613,,,10
0.4880124999999998,0.0075,0.2760437499999999,9,0,2.897470281170195e-18,0.03578827035847599,0.049394247100799926,0.17085498711933483,0.07630043302629798,0.36457699064423427,0.021636574016809403,0.026634001920859053,1.8854652272251786e-18,0.25481449581318866,,10
0.49083124999999966,0.0075,0.29081874999999985,10,0,0.01817873059031214,0.10314876357723836,0.04486326690687946,0.261654690920958,0.03686294106100938,0.21820103070185912,0.019781010267304836,0.10335158555775559,0.018178730590312157,0.1576005192360588,0.018178730590312147,10
0.5507625000000003,0.0075,0.28471250000000003,0,1,1.0,,,,,,,,,,,10
0.5507625000000003,0.0075,0.28471250000000003,1,1,0.9999999999999993,6.661338147750939e-16,,,,,,,,,,10
0.5457250000000001,0.0025,0.3110812499999999,2,1,0.3333286472691247,0.3333342259169921,0.3333371268138831,,,,,,,,,10
0.5081250000000002,0.005,0.2859875,3,1,0.23661273720485176,0.08581915584080299,0.1820684377017968,0.49549966925254846,,,,,,,,10
0.5305750000000002,0.0025,0.28888749999999974,4,1,0.23177509452428263,0.1513370296460429,0.21183740855904323,0.27665150515536413,0.12839896211526713,,,,,,,10
0.5364500000000002,0.0025,0.3086874999999999,5,1,0.16449393264567036,0.16997104341125846,0.13297977694418636,0.18112644648350495,0.17591331029589655,0.17551549021948334,,,,,,10
0.4988187500000001,0.005,0.27973125,6,1,0.1677442395395634,0.00554623880285169,0.043972194817243536,0.6711495469840898,0.030712846200131306,0.0759814511650189,0.004893482491101261,,,,,10
0.5080937500000003,0.005,0.28436874999999995,7,1,0.15084686036661765,0.18321967102000183,0.1230393458999687,0.44809335362365876,0.02784679948507612,0.06282570500477039,0.004128264599906793,3.2704161996843366e-17,,,,10
0.5197312500000003,0.0075,0.29123125000000005,8,1,0.14123379398278027,0.1318001109778014,0.14990479849939511,0.09748023857632825,0.06389656259592436,0.03305931715797353,0.07175467329712955,0.00209726051489141,0.3087732443977761,,,10
0.5267500000000003,0.01,0.3015562500000001,9,1,0.15243187447904108,0.06654258486872627,0.0005430001783856764,0.2635607686723089,4.7209840271923175e-17,0.03213328087301878,0.09847956514725124,1.1298080318624744e-17,0.1750004113937368,0.21130851438753115,,10
0.5349875,0.0075,0.29612500000000014,10,1,0.11232572584897978,0.18183027292527976,0.020898835490337653,0.16748954192391802,0.06715624036962117,0.12125406363054508,0.056040325263779354,0.032631076254830256,0.06458538112943235,0.1561572960945072,0.019631241068769508,10
