rank,accuracy,error,level,folds,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,iteration
0.5825812499999998,0.01,0.301625,0,0,1.0,,,,,,,,,,,10
0.5766687500000002,0.0125,0.28913124999999995,1,0,0.6857056371796105,0.3142943628203895,,,,,,,,,,10
0.5554062499999994,0.01,0.29235625000000015,2,0,0.3221108739414017,0.3052659302208028,0.3726231958377954,,,,,,,,,10
0.55576875,0.0075,0.30671875000000015,3,0,0.3057497871009429,0.2771878984535093,0.1575003065140891,0.25956200793145867,,,,,,,,10
0.5437124999999997,0.005,0.28435625000000003,4,0,0.28709030845974,0.127488729134066,0.03086512678648589,0.24811125207867696,0.30644458354103127,,,,,,,10
0.5322437499999999,0.0075,0.2759624999999999,5,0,0.2836353021763329,0.06723936029523009,0.09841933960729884,0.10321164816207253,0.2302858342938568,0.21720851546520878,,,,,,10
0.5539312500000004,0.005,0.29508125000000013,6,0,0.2233365648156808,0.19659123860457706,0.096932768640014,0.09064697957202231,0.06500743330648773,0.18183248393676818,0.14565253112445015,,,,,10
0.5563062500000003,0.005,0.2714062500000003,7,0,0.15797278452043104,0.06905810236170747,0.12666557916192953,0.11433322297144526,0.11145946297269,0.12378047893900067,0.16112345155314628,0.1356069175196498,,,,10
0.5608499999999998,0.01,0.26201875,8,0,0.047381906298742775,0.06548926308600485,0.1275129653462475,0.034157267074609726,0.11429752301320995,0.056244582939589866,0.2548816032868562,0.1066015589545279,0.193433330000211,,,10
0.5816250000000001,0.0075,0.2590312500000001,9,0,0.1729826477337242,0.08897262151593684,0.08626919300134935,0.07163506859293339,0.09664616262475947,0.056308763877049736,0.11088406988609154,0.10145882023628133,0.1366636259596436,0.0781790265722306,,10
0.5661562499999995,0.01,0.2693750000000002,10,0,0.18416642661657906,0.016816416050474285,0.17411448345081365,0.06901604080841595,0.11356700334186627,0.027717276591021998,0.057771566739487565,0.1130139578185195,0.23681092610905843,0.007005902473763415,8.011744463806739e-18,10
0.5870312499999999,0.0125,0.2931125000000001,0,1,1.0,,,,,,,,,,,10
0.5705562500000003,0.01,0.31735624999999973,1,1,0.5000026245117187,0.49999737548828127,,,,,,,,,,10
0.5668187500000001,0.0125,0.30738750000000015,2,1,0.40893913352541716,0.28499761760490633,0.3060632488696765,,,,,,,,,10
0.5868749999999998,0.015,0.287075,3,1,0.9631174547445727,1.1709291983285144e-17,1.0625479445955378e-17,0.03688254525542742,,,,,,,,10
0.5829375000000004,0.01,0.2743625000000001,4,1,0.7626233642528181,5.455536769121877e-18,8.537781836612513e-18,0.06539395770204452,0.17198267804513812,,,,,,,10
0.5224312500000001,0.0075,0.30185000000000006,5,1,0.2633781773437801,0.3228357079203176,5.810520260132918e-16,0.040224703436956895,0.11115954061242835,0.26240187068651644,,,,,,10
0.5676187500000001,0.0075,0.29134375000000023,6,1,0.13628892258891734,0.10505777597087347,0.187521001537762,0.17310848262453726,0.021472075858954214,0.11784608357670769,0.2587056578422481,,,,,10
0.5712312500000002,0.0125,0.2880000000000001,7,1,0.3726155523411034,0.04542972750701188,0.16987102325966402,0.050663613792616836,0.0450411195500886,0.1632775820163556,0.097146881457982,0.055954500075177487,,,,10
0.57461875,0.0075,0.25839375000000003,8,1,0.10082684037833181,0.1409080695072843,0.08341544099960414,0.046560124662384864,0.06642869333880484,0.04644490936881172,0.27966056704921133,0.06987135528265387,0.16588399941291324,,,10
0.56545,0.0,0.2578812500000002,9,1,0.0681693105501087,0.1224049202536433,0.0925103558734454,0.06333234283834374,0.05919516209702587,0.06393245356792417,0.26098539392014153,0.04669499971819582,0.2094235180593144,0.01335154312185729,,10
0.5657625000000005,0.0025,0.2501312500000001,10,1,0.07428489658967702,0.11867201101970606,0.09558490418720977,0.06582888040259327,0.04240342162766736,0.06490613566993941,0.25459352972350174,0.08914551870259298,0.18278637832132694,4.402239761819582e-18,0.011794323755785431,10
